user_id|status_id|created_at|screen_name|text|status_url|lat|long|place_full_name|revisado
1307804670954475527|1440094977913016324|2021-09-20 18:26:13-05:00|medinaecuador6|@JCtunala @lahistoriaec @AsambleaEcuador Lo único que garantiza que no roben las empresas del pueblo es la lucha en… https://t.co/XYSXzdZByO|https://twitter.com/medinaecuador6/status/1440094977913016324|-2.5129950002854047|-80.0911930029877|Guayaquil, Ecuador|SI
172660890|1440093113922453504|2021-09-20 18:18:48-05:00|nbodrv|@intelectuaIoide Si ya sientes que te van a robar mejor quedase en casita.|https://twitter.com/nbodrv/status/1440093113922453504|-2.5129950002854047|-80.0911930029877|Guayaquil, Ecuador|SI
748611603050938373|1440092568662855683|2021-09-20 18:16:38-05:00|VistoLoja|"#Loja || Los trabajos del proyecto de pavimentación de diez barrios de la ciudad empezaron hoy, 20 de septiembre, e… https://t.co/UccUEp5AiR"|https://twitter.com/VistoLoja/status/1440092568662855683|-4.091495500520275|-79.32332949663794|Loja, Ecuador|SI
117779822|1440086800207388672|2021-09-20 17:53:43-05:00|marielamona70|@BetoVar18097363 @MashiRafael Una más y te bloqueo...y mira que no bloqueo a nadie.|https://twitter.com/marielamona70/status/1440086800207388672|-2.5129950002854047|-80.0911930029877|Guayaquil, Ecuador|SI
1408902317785632772|1440084110865694721|2021-09-20 17:43:02-05:00|PopPrisma|"Perforación de oreja sin dolor
#piercing #helixPiercing #ambato #Ecuador #perforacion #bts https://t.co/NUgUiRDEr5"|https://twitter.com/PopPrisma/status/1440084110865694721|-1.2404295919363917|-78.62605081452105|C.C. Teofilo Lopez|SI
1871860982|1440082633472417792|2021-09-20 17:37:09-05:00|_vane1503|"@LassoGuillermo @MinGobiernoEc
Este Ecuador  se muere de hambre  el transporte pesado  sin viajes  en el puerto  de… https://t.co/QEBZd2xMrw"|https://twitter.com/_vane1503/status/1440082633472417792|-0.4966404989598515|-78.6335964985381|Mejia, Ecuador|SI
633728482|1440079766950866947|2021-09-20 17:25:46-05:00|ecu911sambo|"#ECU911Reporta

Llamadas al 9-1-1 alertaron sobre un siniestro de tránsito en #Samborondón km 6.5, Se coordinó la a… https://t.co/ALy7hLq6rx"|https://twitter.com/ecu911sambo/status/1440079766950866947|-2.5129950002854047|-80.0911930029877|Guayaquil, Ecuador|SI
1963000716|1440074891730903053|2021-09-20 17:06:24-05:00|Cessareto|El típico y supuesto #Lassies es que el Sr. @LassoGuillermo Ya tiene plata y no va a robar..... más 😂🤣😂🤣😂🤣🤦🏻‍♂️ https://t.co/ljkewomFAR|https://twitter.com/Cessareto/status/1440074891730903053|-0.1665705005053845|-78.55668150184675|Quito, Ecuador|SI
1131041093703876608|1440070543177236481|2021-09-20 16:49:07-05:00|Adrisaltoss|Si el alma de una persona siente dolor, el cuerpo mostrará ese dolor!|https://twitter.com/Adrisaltoss/status/1440070543177236481|-0.1665705005053845|-78.55668150184675|Quito, Ecuador|SI
1854868202|1440067119907962889|2021-09-20 16:35:31-05:00|shirleymora1988|"Extraccion de uña completa por onicomicosis total.

Medicpiesguayaquil 0990873654 en Clínica La Concepción https://t.co/kfJfCygyLc"|https://twitter.com/shirleymora1988/status/1440067119907962889|-2.5129950002854047|-80.0911930029877|Guayaquil, Ecuador|SI
394059000|1440065495684632584|2021-09-20 16:29:03-05:00|AntonioOscullo|KWDS Brand se convierte en el primera e-commerce del séctor óptico internacional en integrar Bitcoin a su método de… https://t.co/YIFcc7ZJ7f|https://twitter.com/AntonioOscullo/status/1440065495684632584|-0.1665705005053845|-78.55668150184675|Quito, Ecuador|SI
550225801|1440062711354716166|2021-09-20 16:18:00-05:00|msyp1987|@ElizabethBD9 @esantos1957 @revistavistazo Victima del correismo🤣🤣🤣|https://twitter.com/msyp1987/status/1440062711354716166|-1.540389000722|-78.68159799994915|Guano, Ecuador|SI
348851650|1440062643658629134|2021-09-20 16:17:43-05:00|jolismazon|El debido proceso, la ética en el ejercicio de la profesión de abogado, la evidencia meramente circunstancial, inte… https://t.co/G0i17Q5TCl|https://twitter.com/jolismazon/status/1440062643658629134|-2.26108800047271|-80.93490949996286|Salinas, Ecuador|SI
116979927|1440062064798568452|2021-09-20 16:15:25-05:00|nespinosaa|"Bella es de los casos más aberrados.
Me recuerda a un tipo que asaltaba con machete en la #Valdivia, sur de… https://t.co/kdHRnKLu7B"|https://twitter.com/nespinosaa/status/1440062064798568452|-2.5129950002854047|-80.0911930029877|Guayaquil, Ecuador|SI
393792164|1440058903106969602|2021-09-20 16:02:52-05:00|LuisMauretLeon|Después del mal uso de los fondos públicos del Estado por parte de la presidente de la asamblea Nacional, dinero sa… https://t.co/euWqcWMXwK|https://twitter.com/LuisMauretLeon/status/1440058903106969602|-2.5129950002854047|-80.0911930029877|Guayaquil, Ecuador|SI
1413199715659833352|1440058029018288131|2021-09-20 15:59:23-05:00|doos_arq|"Proyecto ""Hacienda vacacional para el Sr. Martínez"", diseño exterior. 
Área: 250m2 
Sector: Chiriboga, Pichincha 
A… https://t.co/GfHFrvWqf1"|https://twitter.com/doos_arq/status/1440058029018288131|-2.866045000198925|-79.22434949817489|Cuenca, Ecuador|SI
364430811|1440057542684528647|2021-09-20 15:57:27-05:00|mashatoma|@pierismo 🤣🤣🤣 tranquilo que la vamos a ganar con fe no hay necesidad de irla a robar ya es nuestra Dios hará la obra|https://twitter.com/mashatoma/status/1440057542684528647|-2.2167664990524747|-79.7790249982157|Duran, Ecuador|SI
1079230469844148224|1440055543146504192|2021-09-20 15:49:31-05:00|Jamilto00243923|"@rm_merlos @gfrias Sangre en las calles.
Time to buy"|https://twitter.com/Jamilto00243923/status/1440055543146504192|-0.1665705005053845|-78.55668150184675|Quito, Ecuador|SI
1399161414581903361|1440051301937659905|2021-09-20 15:32:39-05:00|NormaRi16100649|@teleamazonasec Jajajajaja que chistoso eso ya se sabía, que se escapó buen descubrimiento ha hecho la Interpol Dio… https://t.co/rU9TJVtRe8|https://twitter.com/NormaRi16100649/status/1440051301937659905|0.5163524995090649|-78.20906349985239|Ibarra, Ecuador|SI
974036751416209412|1440048788664504320|2021-09-20 15:22:40-05:00|Nena05440321|@CarlosVerareal @MaJosefaCoronel @VERAZ_TWIT @LaPosta_Ecu Señora, ESPERÓ  que se recupere es horrible  el cáncer  s… https://t.co/1wtrNTjHew|https://twitter.com/Nena05440321/status/1440048788664504320|-0.1665705005053845|-78.55668150184675|Quito, Ecuador|SI
633728482|1440048284588920842|2021-09-20 15:20:40-05:00|ecu911sambo|"#ECU911Reporta

Llamadas al 9-1-1 alertaron sobre un siniestro de tránsito en #Guayaquil 11ava. y Colón. Se coordin… https://t.co/KzVtLzfl4k"|https://twitter.com/ecu911sambo/status/1440048284588920842|-2.01148599941469|-79.77054399779504|Samborondon, Ecuador|SI
1095666294|1440047906141003777|2021-09-20 15:19:10-05:00|arturoarcee|Arrecho nunca muere!! Y si muere, muere arrecho (adagio popular) https://t.co/wTSpx1mRhb|https://twitter.com/arturoarcee/status/1440047906141003777|-2.5129950002854047|-80.0911930029877|Guayaquil, Ecuador|SI
709352347|1440046792788221953|2021-09-20 15:14:44-05:00|Sketchletor_|Estaba viendo un debate de feministas vs antifeministas, pero ya me dio demasiado cringe, esas manes antifeministas… https://t.co/DVsPgrvaVH|https://twitter.com/Sketchletor_/status/1440046792788221953|-0.1665705005053845|-78.55668150184675|Quito, Ecuador|SI
316280546|1440046409110089738|2021-09-20 15:13:13-05:00|ricardovasqueze|@LeovannaO @CarlosdeTomaso @CTEcuador @ATM_Transito Lo mismo sucede en ceibos con el Aleman Humbolt @CynthiaViteri6|https://twitter.com/ricardovasqueze/status/1440046409110089738|-2.01148599941469|-79.77054399779504|Samborondon, Ecuador|SI
201775992|1440046287693357064|2021-09-20 15:12:44-05:00|elepcosa|@felopter Presidente Ejecutivo, asistió al Evento de lanzamiento de los Procesos Públicos de Selección para la conc… https://t.co/8DkLLLHAFM|https://twitter.com/elepcosa/status/1440046287693357064|-0.805213001682227|-78.6084534975264|Latacunga, Ecuador|SI
1405506420|1440043717654499340|2021-09-20 15:02:31-05:00|oscargat18|📌Se desarrolló el sábado 18/09/2021📋 el Curso Brigadas de Emergencias, el mismo, planificado y dirigido a trabajado… https://t.co/XDkRfMG2WQ|https://twitter.com/oscargat18/status/1440043717654499340|-3.740025499317785|-79.5104620011735|Portovelo, Ecuador|SI
876269249307783171|1440042619111821313|2021-09-20 14:58:09-05:00|Informados_Ec|"#URGENTE | un bus de la cooperativa El Dorado, número 30, se volcó en el sector del puente de Las Juntas, en #Baños… https://t.co/9B97q3KYum"|https://twitter.com/Informados_Ec/status/1440042619111821313|-2.866045000198925|-79.22434949817489|Cuenca, Ecuador|SI
348769898|1440040505258086410|2021-09-20 14:49:45-05:00|MaraJtiva|@EPattoA @cgarces567 @VillaFernando_ @AsambleaEcuador Yo creo que si Villavicencio se muerde la lengua, muere envenenado.|https://twitter.com/MaraJtiva/status/1440040505258086410|-0.1665705005053845|-78.55668150184675|Quito, Ecuador|SI
552197542|1440039341267447812|2021-09-20 14:45:08-05:00|janetibis|@malulyoliva Y a Ecuador  puede entrar todo el mundo. Por eso hay tanta delincuencia.|https://twitter.com/janetibis/status/1440039341267447812|-2.5129950002854047|-80.0911930029877|Guayaquil, Ecuador|SI
226232403|1440038223804190729|2021-09-20 14:40:41-05:00|skellig18|@joa_quiin Hay evidencia de seres haciendo cosas sobre humanas usando el esoterismo, curarse contra un virus que no… https://t.co/tdctcsIUDB|https://twitter.com/skellig18/status/1440038223804190729|-2.866045000198925|-79.22434949817489|Cuenca, Ecuador|SI
1305568940995870730|1440036549651881986|2021-09-20 14:34:02-05:00|carbo_joao|La crisis moral de algunos es tan grande, que no entienden que tomar latas de atún de un camión accidentado es robar|https://twitter.com/carbo_joao/status/1440036549651881986|-1.87564600078884|-79.43536050026171|Babahoyo, Ecuador|SI
1584451580|1440029767021969417|2021-09-20 14:07:05-05:00|Moniasper|@Vero_Barreiros Sangre de orchata!!|https://twitter.com/Moniasper/status/1440029767021969417|-0.1665705005053845|-78.55668150184675|Quito, Ecuador|SI
223232810|1440022689708662794|2021-09-20 13:38:58-05:00|Luisgaiborg|👨‍🚒🚒🧑‍🚒Arrancamos con minuto cívico por los 153 años del Ilustre Cuerpo de Bomberos de Machala. Exitosa semana para… https://t.co/qGMYIMBAcC|https://twitter.com/Luisgaiborg/status/1440022689708662794|-3.31404950085415|-79.9383104992973|Machala, Ecuador|SI
242902612|1440016963955085319|2021-09-20 13:16:13-05:00|Warrior_Ice|@tinocotania La policía es tan decile y ahora van a privatizar la seguridad ? Van a exponer personas sin preparació… https://t.co/Afbf5G6Qpx|https://twitter.com/Warrior_Ice/status/1440016963955085319|-0.1665705005053845|-78.55668150184675|Quito, Ecuador|SI
263719893|1440014949951184902|2021-09-20 13:08:12-05:00|CarolineZeraus|La vía El Chorro - Bramaderos, en Paltas, de conexión los demás cantones, de alto flujo vehicular, donde extraen ma… https://t.co/BWF7IKu18U|https://twitter.com/CarolineZeraus/status/1440014949951184902|-4.00248749920695|-79.7550424957681|Paltas, Ecuador|SI
294880779|1440009603568263168|2021-09-20 12:46:58-05:00|adolfolivares|Una perrita perdida fue encontrada en Sauces por una amiga, alguien sabe de alguna perrita perdida en este sector?… https://t.co/PvozqkHJRX|https://twitter.com/adolfolivares/status/1440009603568263168|-2.5129950002854047|-80.0911930029877|Guayaquil, Ecuador|SI
1404238141272346631|1440006508511649793|2021-09-20 12:34:40-05:00|PardoHAMC|@jdgoldestein @JMilei @JMilei llegó a los barrios pobres con ideas liberales y argumentos poniendo en evidencia cuá… https://t.co/liwSDkK7jU|https://twitter.com/PardoHAMC/status/1440006508511649793|-1.2396730952645794|-78.62453790803394|Hotel Casino Emperador|SI
40402911|1440005307384664068|2021-09-20 12:29:53-05:00|FlorPD|"@EcuavisaInforma Y las otras troncales, que tienen paraderos estorbando el tránsito y que no se usan.
Donde aprendieron administración?"|https://twitter.com/FlorPD/status/1440005307384664068|-2.5129950002854047|-80.0911930029877|Guayaquil, Ecuador|SI
1053657252|1439999657367777281|2021-09-20 12:07:26-05:00|riverluirom|@alito2000 Nada solo van robar|https://twitter.com/riverluirom/status/1439999657367777281|-3.31404950085415|-79.9383104992973|Machala, Ecuador|SI
532363061|1439998431645290496|2021-09-20 12:02:34-05:00|TheFatTheory|"@VillaFernando_ @AsambleaEcuador Qué usted no ""sabe robar bien"".. (Palabras de nuestra querida asambleísta)."|https://twitter.com/TheFatTheory/status/1439998431645290496|-1.109477999904376|-80.87048950075379|Manta, Ecuador|SI
809992082|1439994759255367682|2021-09-20 11:47:59-05:00|emilynaviac|No me imagino el dolor que deben sentir esos padres que no pueden ver a sus hijos. Yo no soy mamá pero tengo un her… https://t.co/xxrjhZoIpT|https://twitter.com/emilynaviac/status/1439994759255367682|-2.5129950002854047|-80.0911930029877|Guayaquil, Ecuador|SI
1181125609|1439991082956304386|2021-09-20 11:33:22-05:00|RociPaguay|@InclusionEc @SantiMoralesT @teleamazonasec Hay tantos casos escondidos q es difícil atender a todos, pero no impos… https://t.co/GOzYoi78ty|https://twitter.com/RociPaguay/status/1439991082956304386|-0.1665705005053845|-78.55668150184675|Quito, Ecuador|SI
1150601044084310016|1439983708090552324|2021-09-20 11:04:04-05:00|EdgarAv78819088|@ATM_Transito @fioregarzon @ATMGuayaquil @Denuncias_ecu ATM , para qué piden dirección, si está informando que Uds.… https://t.co/zb0tSQLq6e|https://twitter.com/EdgarAv78819088/status/1439983708090552324|-2.5129950002854047|-80.0911930029877|Guayaquil, Ecuador|SI
156793115|1439977320408834061|2021-09-20 10:38:41-05:00|emaficse|@Andrewag86 Nos lleva en peso la corrupción, la delincuencia, el narco tráfico y la horda de hijos de perra llamado… https://t.co/rNLsxj0AYO|https://twitter.com/emaficse/status/1439977320408834061|-2.5129950002854047|-80.0911930029877|Guayaquil, Ecuador|SI
106514629|1439975848371761157|2021-09-20 10:32:50-05:00|camilin86|Guerra 4 semanas de baja. Kaproff ya va a la banca en Manta. Amarilla no jugó por precaución,  tenía dolor aunque n… https://t.co/nnttPBdapC|https://twitter.com/camilin86/status/1439975848371761157|-0.1665705005053845|-78.55668150184675|Quito, Ecuador|SI
153920868|1439972958198456325|2021-09-20 10:21:21-05:00|paballamingo|@SgangotenaG @JuanCar95823888 Vales Verga eso es todo, sangre de esfero bic|https://twitter.com/paballamingo/status/1439972958198456325|-0.805213001682227|-78.6084534975264|Latacunga, Ecuador|SI
173634423|1439969265801699329|2021-09-20 10:06:40-05:00|ceduaraujo|@ariannatancam Añádale que dentro del griterío sonó a “como otros han robado y más, nosotros lo hacemos igual pero… https://t.co/OtAVxOwAAP|https://twitter.com/ceduaraujo/status/1439969265801699329|-2.5129950002854047|-80.0911930029877|Guayaquil, Ecuador|SI
254373079|1439966470604271624|2021-09-20 09:55:34-05:00|Carkhris|Dios siempre tiene mucho más para ti..💃🌹Definitivamnte: No hay ganancia sin dolor,No hay éxito sin entrega,No hay p… https://t.co/gkK9OuR2X4|https://twitter.com/Carkhris/status/1439966470604271624|-2.5129950002854047|-80.0911930029877|Guayaquil, Ecuador|SI
1090788721|1439963915497181187|2021-09-20 09:45:25-05:00|SaraSilvaCajas|"🆘 🆘 🆘 🆘 🆘 🆘 🆘
🇪🇨 En manos de la delincuencia! https://t.co/hk0rwTDoGY"|https://twitter.com/SaraSilvaCajas/status/1439963915497181187|-1.707218999854085|-78.6477949981824|Riobamba, Ecuador|SI
1090788721|1439963577771757570|2021-09-20 09:44:04-05:00|SaraSilvaCajas|"@DianaVeintimil2 Bella semana para tí también Dianita. Que las ""sorpresas"" no nos quiten el buen ánimo, la lucha po… https://t.co/Ty6rsaGMPQ"|https://twitter.com/SaraSilvaCajas/status/1439963577771757570|-1.707218999854085|-78.6477949981824|Riobamba, Ecuador|SI
280182386|1439960286522482696|2021-09-20 09:31:00-05:00|forajida57|@CarlosSacoto7 La llori fue juzgada por terrorista, ahora es Presidenta de la Asamblea, porque le conviene al chulq… https://t.co/fTw9dxeUTQ|https://twitter.com/forajida57/status/1439960286522482696|-0.1665705005053845|-78.55668150184675|Quito, Ecuador|SI
116979927|1439959507753443330|2021-09-20 09:27:54-05:00|nespinosaa|@51190Migue Es mucha más corrupción. Por lo general van con la intención de robar con asesoramiento.|https://twitter.com/nespinosaa/status/1439959507753443330|-2.5129950002854047|-80.0911930029877|Guayaquil, Ecuador|SI
161730882|1439958973998903297|2021-09-20 09:25:47-05:00|TeodoroVega|"@USembassyEC La pesca de la flota #China es una amenaza global 

Este año por la temperatura del #mar no se quedaro… https://t.co/ykcb0bOA0J"|https://twitter.com/TeodoroVega/status/1439958973998903297|-0.1665705005053845|-78.55668150184675|Quito, Ecuador|SI
1090788721|1439958208609665024|2021-09-20 09:22:44-05:00|SaraSilvaCajas|Guada o quien sea, puede gastarse eso y más con su dinero, que lo haga una representante del pueblo con dinero públ… https://t.co/HSEogHES7b|https://twitter.com/SaraSilvaCajas/status/1439958208609665024|-1.707218999854085|-78.6477949981824|Riobamba, Ecuador|SI
837692743|1439957856523014144|2021-09-20 09:21:20-05:00|vedoicas|@elcomerciocom Y ahora que dirá pues el HONORABLE ALCALDE, también que no sabia nada 🤷‍♂️🤷‍♂️🤷‍♂️🤦‍♀️🤦‍♀️, hasta cu… https://t.co/FfTECbqh6L|https://twitter.com/vedoicas/status/1439957856523014144|-0.1665705005053845|-78.55668150184675|Quito, Ecuador|SI
1009531221683130368|1439956657258250247|2021-09-20 09:16:34-05:00|its_anaahyy|Chuchaqui y dolor de muela 🙄|https://twitter.com/its_anaahyy/status/1439956657258250247|-2.2167664990524747|-79.7790249982157|Duran, Ecuador|SI
964839271|1439956420598894598|2021-09-20 09:15:38-05:00|PatySanchezPK|Al regular la participación del sector financiero, esta Ley permitirá eliminar la especulación y dar paso a la reac… https://t.co/01fqtF1RNV|https://twitter.com/PatySanchezPK/status/1439956420598894598|-2.5129950002854047|-80.0911930029877|Guayaquil, Ecuador|SI
2744715045|1439951303040540674|2021-09-20 08:55:18-05:00|abjordanlopez|@VillaFernando_ @AsambleaEcuador Que ha ido  a la Asamblea a trabajar y no a robar...felicitaciones.|https://twitter.com/abjordanlopez/status/1439951303040540674|-2.5129950002854047|-80.0911930029877|Guayaquil, Ecuador|SI
117779822|1439950544559382532|2021-09-20 08:52:17-05:00|marielamona70|@LeovannaO @CTEcuador @ATM_Transito Así es, una locura, el otro día 35 minutos solo para entrar a la via Ciudad Celeste.|https://twitter.com/marielamona70/status/1439950544559382532|-2.5129950002854047|-80.0911930029877|Guayaquil, Ecuador|SI
462153967|1439949336746631171|2021-09-20 08:47:29-05:00|karenisabelM|"Trabajé en sector público y no todos gozaban con em privilegio de devolución de viáticos... 

Yo armaba los trámite… https://t.co/kRqFmJkSjR"|https://twitter.com/karenisabelM/status/1439949336746631171|-2.01148599941469|-79.77054399779504|Samborondon, Ecuador|SI
964839271|1439948343275397129|2021-09-20 08:43:32-05:00|PatySanchezPK|A través de @RADIOAMERICAEC expliqué el principal objetivo del Proyecto de Disminución de Tasas de Interés propuest… https://t.co/xuK9FN81Q0|https://twitter.com/PatySanchezPK/status/1439948343275397129|-2.5129950002854047|-80.0911930029877|Guayaquil, Ecuador|SI
2941488509|1439947955574919173|2021-09-20 08:42:00-05:00|GabrielT_Ec|@lepantox En otras palabras, YA CHUCHA DEJEN ROBAR COMO HACÍAMOS SIN TANTA GUEVADA. PUTA QUE SUFREN POR LA PLATA DE… https://t.co/nrYKGekoaZ|https://twitter.com/GabrielT_Ec/status/1439947955574919173|-0.9989025002009396|-80.29790500037585|Portoviejo, Ecuador|SI
1193812662|1439947722107260929|2021-09-20 08:41:04-05:00|patoedg|@mdonosomuller @jayalasa @HMunetonZ @TurismoEc @CAPTURPICHINCHA @CEstarellasV @radioi99 @LaPosta_Ecu @fenacapturec… https://t.co/UA8mXGmICT|https://twitter.com/patoedg/status/1439947722107260929|-2.866045000198925|-79.22434949817489|Cuenca, Ecuador|SI
633728482|1439946518212104198|2021-09-20 08:36:17-05:00|ecu911sambo|"#VíasECU911| La vía de ingreso y salida al cantón Pedro Carbo  se encuentra  inhabilitada al tránsito vehicular.… https://t.co/zJcCPEDpZr"|https://twitter.com/ecu911sambo/status/1439946518212104198|-2.01148599941469|-79.77054399779504|Samborondon, Ecuador|SI
1246632810347184128|1439943326132838408|2021-09-20 08:23:36-05:00|rennelias68|@vicjua6 @luisantonio_r Al ecuatoriano le están pidiendo visa hasta en Guatemala 🇬🇹 porque no pedirle también a est… https://t.co/vZf7oXcRU3|https://twitter.com/rennelias68/status/1439943326132838408|-1.91990750071984|-79.955564000567|Daule, Ecuador|SI
2447734321|1439941668002729986|2021-09-20 08:17:01-05:00|ferpaez1971|@carlitosdm66 Típico de la victima https://t.co/nWViSyF6et|https://twitter.com/ferpaez1971/status/1439941668002729986|-0.1665705005053845|-78.55668150184675|Quito, Ecuador|SI
149241840|1439939902834159618|2021-09-20 08:10:00-05:00|complicefm|"Dialogamos en #MásNoticias con el
Dr. Melvin Alvarado, Experto en temas ambientales. Analiza calentamiento global,… https://t.co/oM6kxgwwgw"|https://twitter.com/complicefm/status/1439939902834159618|-2.866045000198925|-79.22434949817489|Cuenca, Ecuador|SI
532363061|1439938903440506882|2021-09-20 08:06:02-05:00|TheFatTheory|Acabo de ver un reportaje en dónde se evidencia el gasto de $50 en la merienda de un asambleísta.. Brother! Si como… https://t.co/OBYfBz6u2o|https://twitter.com/TheFatTheory/status/1439938903440506882|-1.109477999904376|-80.87048950075379|Manta, Ecuador|SI
100389232|1439937355029303297|2021-09-20 07:59:52-05:00|WaffeR_22|Fuga de agua en primera peatonal y Av. Ortega Moreira, señores @interagua desde ayer hay un desperdicio considerabl… https://t.co/foEWVU0cN5|https://twitter.com/WaffeR_22/status/1439937355029303297|-2.5129950002854047|-80.0911930029877|Guayaquil, Ecuador|SI
2447734321|1439936928044965889|2021-09-20 07:58:11-05:00|ferpaez1971|@pablovallejo143 @socialholico Exacto además se madruga para ir a trabar y por ende se desayuna en casa se almuerza… https://t.co/28h4jkz9v1|https://twitter.com/ferpaez1971/status/1439936928044965889|-0.1665705005053845|-78.55668150184675|Quito, Ecuador|SI
1183494808146513920|1439933790516924416|2021-09-20 07:45:42-05:00|duggy92280266|@VillaFernando_ @AsambleaEcuador Ella no sabe robar bien|https://twitter.com/duggy92280266/status/1439933790516924416|-4.091495500520275|-79.32332949663794|Loja, Ecuador|SI
1240669620744445952|1439933496643014662|2021-09-20 07:44:32-05:00|eduardo_ajila|Para cuando será  posible la mano de hierro? Qué hace la policía? Les pagamos sueldo para que relaten los actos  de… https://t.co/SlfTGhr3iE|https://twitter.com/eduardo_ajila/status/1439933496643014662|-0.1665705005053845|-78.55668150184675|Quito, Ecuador|SI
250743135|1439931992066363398|2021-09-20 07:38:34-05:00|gabonarvaez|"@AsambleaEcuador Más claro, en otros lados comen más caro ya que joden.
Bien aplicado el, ""si van a robar, roben bien"".
Inútiles."|https://twitter.com/gabonarvaez/status/1439931992066363398|-0.1665705005053845|-78.55668150184675|Quito, Ecuador|SI
1189921301454036992|1439931535856218115|2021-09-20 07:36:45-05:00|RolfCP1|Sres no solo es la foto sino la permanencia y resultados en áreas críticas.. obvio que mientras estén uds tomándose… https://t.co/AZdIRtfbK1|https://twitter.com/RolfCP1/status/1439931535856218115|-0.1665705005053845|-78.55668150184675|Quito, Ecuador|SI
633728482|1439930548974141442|2021-09-20 07:32:50-05:00|ecu911sambo|"#ECU911Reporta

Llamadas al 9-1-1 alertaron sobre un siniestro de tránsito en #Guayaquil,  Av. Perimetral sector lo… https://t.co/zSiIY0lMR0"|https://twitter.com/ecu911sambo/status/1439930548974141442|-2.01148599941469|-79.77054399779504|Samborondon, Ecuador|SI
774603208601825280|1439927207934234634|2021-09-20 07:19:33-05:00|GaloBoni4256|@Afilodecama_ec que rico escucharlos amigos, hoy los escuché desde el sector de Cajas, es donde divide a las provin… https://t.co/1oESheA9yg|https://twitter.com/GaloBoni4256/status/1439927207934234634|-0.1665705005053845|-78.55668150184675|Quito, Ecuador|SI
633728482|1439926164575899654|2021-09-20 07:15:24-05:00|ecu911sambo|"#VíasECU911 | Comience la jornada revisando el informe actualizado de las vías en las provincias del #Guayas,… https://t.co/KfPaez9aEZ"|https://twitter.com/ecu911sambo/status/1439926164575899654|-2.5129950002854047|-80.0911930029877|Guayaquil, Ecuador|SI
